Date,ABEV,AC.MX,AMXB.MX,AXIA3.SA,B3SA3.SA,BAP,BBAS3.SA,BBD,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CHILE.SN,CIB,EC,FALABELLA.SN,FEMSAUBD.MX,FUNO11.MX,GCARSOA1.MX,GFNORTEO.MX,GGB,GMEXICOB.MX,ISA.CL,ITSA4.SA,ITUB,LTM,NU,PAC,PBR,PBRAN.MX,RDOR3.SA,RENT3.SA,SBSP3.SA,SCCO,SQM,TIGO,VALE,VIV,WALMEX.MX,WEGE3.SA
2015-04-10,4.242334365844727,67.53595733642578,11.31568431854248,4.458739757537842,2.6064062118530273,88.05924987792969,5.92606258392334,3.7723865509033203,37.21002960205078,12.255778312683105,12.687253952026367,929.9487915039062,37.247459411621094,18.43230438232422,6.128922462463379,4115.82763671875,107.38098907470703,16.234302520751953,57.613380432128906,46.41209411621094,1.5205715894699097,27.698938369750977,4651.11669921875,2.6958913803100586,2.7647173404693604,,,40.705047607421875,2.197859048843384,82.80152893066406,,9.025967597961426,2.6046316623687744,18.85887908935547,11.837031364440918,,2.745283842086792,7.232970714569092,26.741518020629883,4.97368860244751
2015-04-13,4.182206153869629,66.69004821777344,11.31568431854248,4.548064231872559,2.61934232711792,87.10684204101562,5.9138689041137695,3.686565399169922,37.01964569091797,12.200570106506348,12.704305648803711,917.879638671875,37.20559310913086,18.369884490966797,6.071715354919434,4122.71142578125,106.8203125,16.34261131286621,56.31074142456055,46.073543548583984,1.5108553171157837,28.015050888061523,4662.92236328125,2.6933305263519287,2.693474054336548,,,40.26952362060547,2.2687578201293945,82.80152893066406,,8.851500511169434,2.615020513534546,18.82640838623047,12.366307258605957,,2.668015718460083,7.161312103271484,27.082876205444336,4.9644317626953125
2015-04-14,4.175526142120361,66.51123046875,11.350717544555664,4.473626613616943,2.602095603942871,87.6911392211914,5.869971752166748,3.7835819721221924,36.803314208984375,12.189529418945312,12.772517204284668,913.6031494140625,37.16372299194336,18.601736068725586,6.128922462463379,4095.175048828125,106.63099670410156,16.366680145263672,56.581756591796875,46.34332275390625,1.564294457435608,28.62244415283203,4662.92236328125,2.680530548095703,2.746333122253418,,,40.361534118652344,2.331148862838745,82.80152893066406,,8.93757438659668,2.5556554794311523,19.066688537597656,11.955343246459961,,2.7861900329589844,7.15653133392334,26.604990005493164,5.013797760009766
2015-04-15,4.195567607879639,67.22648620605469,11.560916900634766,4.607612133026123,2.681861162185669,88.24037170410156,6.1040873527526855,3.8656716346740723,36.98503875732422,12.239213943481445,13.087992668151855,928.1910400390625,37.195125579833984,18.802377700805664,6.323431968688965,4161.162109375,105.66256713867188,16.069833755493164,56.87025451660156,46.205787658691406,1.6128746271133423,28.802181243896484,4692.43408203125,2.7214930057525635,2.8014895915985107,,,40.40447998046875,2.5239930152893066,82.80152893066406,,8.9329195022583,2.644702911376953,19.514785766601562,12.57801628112793,,2.9054102897644043,7.151756763458252,26.447965621948242,5.007627010345459
2015-04-16,4.222291946411133,67.39151763916016,11.666017532348633,4.71926736831665,2.6499409675598145,88.66105651855469,6.289430618286133,3.891793727874756,37.668663024902344,12.415875434875488,13.04535961151123,933.9324951171875,37.46726989746094,18.949512481689453,6.392080783843994,4144.45458984375,105.77906799316406,16.23029136657715,55.978511810302734,47.258445739746094,1.5497194528579712,28.616243362426758,4645.21533203125,2.7086920738220215,2.819873809814453,,,40.582366943359375,2.461601972579956,82.80152893066406,,8.944552421569824,2.686258554458618,19.52128028869629,13.163334846496582,,2.8256173133850098,7.338076114654541,26.37286376953125,4.918148517608643
2015-04-17,4.175526142120361,67.19896697998047,11.841180801391602,4.62994384765625,2.6499409675598145,88.4280776977539,5.987029552459717,3.7723865509033203,36.941768646240234,12.22265338897705,12.883358001708984,927.3121948242188,36.72410202026367,18.739959716796875,6.29673433303833,4108.77587890625,104.50480651855469,16.31452751159668,55.698753356933594,47.136775970458984,1.4817068576812744,28.386926651000977,4698.3369140625,2.6779708862304688,2.750930070877075,,,39.98123550415039,2.492797374725342,82.80152893066406,,8.549087524414062,2.686258554458618,19.482318878173828,12.802181243896484,,2.7552120685577393,7.338076114654541,25.744773864746094,4.90889310836792
2015-04-20,4.142120838165283,66.97200775146484,11.771114349365234,4.62994384765625,2.612985610961914,87.99529266357422,5.957766532897949,3.7425360679626465,36.50044250488281,12.139843940734863,12.83220100402832,934.8115234375,36.49382019042969,18.690919876098633,6.205201148986816,4091.14599609375,104.8397216796875,16.346620559692383,54.780784606933594,46.449119567871094,1.5108553171157837,28.380720138549805,4704.240234375,2.6498076915740967,2.7026655673980713,,,40.24498748779297,2.4871253967285156,82.80152893066406,,8.497905731201172,2.652123212814331,19.482318878173828,12.248003005981445,,2.7552120685577393,7.514840602874756,26.09977912902832,4.853355884552002
2015-04-21,4.162164688110352,66.70378112792969,11.897233963012695,,,88.3450698852539,,3.76865816116333,36.924461364746094,12.360994338989258,12.900412559509277,923.445556640625,36.760738372802734,18.677539825439453,6.12510871887207,4039.26123046875,105.42953491210938,16.515100479125977,54.999351501464844,46.666011810302734,1.4962807893753052,28.231969833374023,4704.240234375,,2.7302443981170654,,,41.41044616699219,2.4332425594329834,82.80152893066406,,,,19.157615661621094,12.29781436920166,,2.764599084854126,7.49095344543457,26.611812591552734,
2015-04-22,4.195567607879639,67.60728454589844,11.30867862701416,4.90535831451416,2.6542892456054688,88.51107025146484,6.199197292327881,3.8395538330078125,36.45717239379883,12.349353790283203,13.147676467895508,926.4920654296875,36.66130447387695,18.99410629272461,6.15562105178833,4028.683837890625,104.75238800048828,16.394758224487305,54.378623962402344,46.42795944213867,1.5934427976608276,28.3249454498291,4732.2158203125,2.6702895164489746,2.810683250427246,,,41.22029113769531,2.5325005054473877,82.80152893066406,,8.588630676269531,2.656575918197632,19.378414154052734,12.391216278076172,,3.0509161949157715,7.782375335693359,25.642375946044922,4.828672885894775
2015-04-23,4.228972434997559,67.73334503173828,11.911247253417969,5.136109828948975,2.682548999786377,89.1987533569336,6.4113640785217285,3.970149040222168,37.37443923950195,12.425010681152344,13.249994277954102,923.2699584960938,36.95438003540039,19.480104446411133,6.304362773895264,4041.19189453125,105.35675048828125,16.587310791015625,55.84737777709961,46.16876220703125,1.6808875799179077,28.498491287231445,4726.26318359375,2.7010111808776855,2.914099931716919,,,42.674049377441406,2.6657907962799072,124.98863220214844,,8.807300567626953,2.663996696472168,19.5732364654541,13.536932945251465,,3.3419265747070312,7.715487003326416,25.900333404541016,4.856442451477051
2015-04-24,4.27573823928833,67.4251708984375,11.834176063537598,5.53806734085083,2.7738516330718994,89.25212860107422,6.630847454071045,4.108209609985352,36.65620422363281,12.60541820526123,13.573996543884277,938.6194458007812,37.13755798339844,19.948272705078125,6.403523921966553,4048.8330078125,105.371337890625,16.254362106323242,57.080078125,46.401512145996094,1.7634743452072144,28.96334457397461,4809.5986328125,2.790618896484375,3.0519895553588867,,,45.434329986572266,2.833111047744751,124.98863220214844,,8.565367698669434,2.693678617477417,20.092761993408203,13.661470413208008,,3.717423677444458,7.7775983810424805,25.8654727935791,4.911977291107178
2015-04-27,4.28909969329834,67.2010498046875,11.834176063537598,5.508293151855469,2.739069700241089,89.92203521728516,6.438189506530762,4.052239418029785,36.43121337890625,12.686894416809082,13.667786598205566,965.6281127929688,37.50390625,20.416433334350586,6.58277702331543,4168.802734375,102.99022674560547,16.045766830444336,55.78618240356445,46.09040451049805,1.7051773071289062,29.14307403564453,4940.5517578125,2.7675774097442627,3.006025552749634,,,45.74715805053711,2.6459386348724365,123.92473602294922,,8.388568878173828,2.644702911376953,20.359025955200195,13.443537712097168,,3.801910161972046,7.892251968383789,25.189210891723633,4.890379905700684
2015-04-28,4.295780181884766,67.54424285888672,11.834176063537598,5.798593997955322,2.7303740978240967,90.20658111572266,6.46258020401001,4.108209609985352,36.50044250488281,12.867305755615234,13.584909439086914,951.9774780273438,37.357364654541016,20.559110641479492,6.517939567565918,4122.375,102.43683624267578,15.973559379577637,56.35444259643555,47.199031829833984,1.67117178440094,29.496360778808594,4940.5517578125,2.749655246734619,3.024411678314209,,,45.18284225463867,2.6431033611297607,123.92473602294922,,8.230385780334473,2.6417346000671387,20.988950729370117,13.468445777893066,,3.6094679832458496,8.002134323120117,25.203149795532227,4.844099044799805
2015-04-29,4.2556962966918945,66.36061096191406,11.834176063537598,5.820925235748291,2.6586363315582275,89.66710662841797,6.34064245223999,4.0037336349487305,36.465824127197266,12.681076049804688,13.496236801147461,940.6114501953125,37.16372299194336,20.737459182739258,6.5751471519470215,4013.488037109375,102.3713150024414,15.520264625549316,55.829891204833984,46.08509826660156,1.6225908994674683,29.081096649169922,4976.2685546875,2.7368545532226562,2.9738502502441406,,,45.06016159057617,2.648773431777954,123.92473602294922,,8.10011100769043,2.649155378341675,21.027917861938477,13.674088478088379,,3.4076385498046875,8.030800819396973,24.840618133544922,4.890379905700684
2015-04-30,4.228972434997559,66.01043701171875,11.27364444732666,5.433856010437012,2.7042877674102783,90.43780517578125,6.4918413162231445,3.9888081550598145,35.652400970458984,12.69271469116211,13.123802185058594,928.4839477539062,36.79214096069336,20.18458366394043,6.529382705688477,4005.59521484375,101.27179718017578,15.355792045593262,55.28784942626953,46.40336990356445,1.632306694984436,29.35381317138672,4934.6005859375,2.7163736820220947,2.946274757385254,,,43.581878662109375,2.6941497325897217,123.92473602294922,,8.169898986816406,2.6417346000671387,21.157791137695312,13.69289779663086,,3.6047749519348145,7.844481468200684,25.265893936157227,4.949003219604492
2015-05-01,4.215610980987549,,,,,91.29742431640625,,4.011194705963135,,12.710173606872559,,,,20.032987594604492,6.411150932312012,,,,,,1.6420230865478516,,4761.978515625,,2.9635186195373535,,,43.618675231933594,2.702657699584961,,,,,21.521467208862305,14.10669231414795,,3.7878291606903076,7.791929244995117,,
2015-05-04,4.188888072967529,68.2095947265625,11.231607437133789,5.575284957885742,2.7651560306549072,92.6668930053711,6.447946071624756,3.93283748626709,36.076419830322266,12.372632026672363,13.310020446777344,933.6395874023438,36.95961380004883,20.131074905395508,6.475987911224365,3989.896728515625,104.62567901611328,15.540324211120605,55.68126678466797,47.50669860839844,1.6517391204833984,29.657508850097656,4761.978515625,2.7419750690460205,2.9060401916503906,,,44.40996170043945,2.7735559940338135,123.92473602294922,,8.257338523864746,2.7500760555267334,21.196767807006836,13.611392974853516,,3.769054889678955,7.768042087554932,25.544767379760742,5.1217875480651855
2015-05-05,4.269057273864746,67.9434585571289,11.350717544555664,6.245214462280273,2.7781994342803955,92.05626678466797,6.625972270965576,3.938807249069214,36.56966781616211,12.500662803649902,13.247947692871094,944.8884887695312,36.86017608642578,20.53236198425293,6.598031520843506,4040.10009765625,104.8972396850586,16.05779266357422,56.68665313720703,47.61278533935547,1.710036039352417,29.949575424194336,4827.455078125,2.70920467376709,2.8991434574127197,,,45.44660568237305,2.8898301124572754,123.92473602294922,,8.156695365905762,2.748591423034668,21.3980770111084,13.573772430419922,,4.130471706390381,7.467066287994385,25.558717727661133,5.186579704284668
2015-05-06,4.309141635894775,68.23761749267578,11.350717544555664,6.446191310882568,2.7781994342803955,91.75389862060547,6.611342906951904,3.860405683517456,36.42255401611328,12.512304306030273,13.132670402526855,960.9996337890625,37.25792694091797,20.550195693969727,6.666682243347168,4149.4091796875,104.41283416748047,16.009939193725586,57.57839584350586,47.02399444580078,1.6371647119522095,30.292320251464844,5000.076171875,2.6810429096221924,2.8278727531433105,,,45.12149429321289,2.753704309463501,123.92473602294922,,8.084136962890625,2.83170223236084,21.19026756286621,13.542423248291016,,3.844154119491577,7.471842288970947,25.78181266784668,5.131043910980225
2015-05-07,4.329185962677002,67.95746612548828,11.070453643798828,6.126114845275879,2.6912436485290527,90.79943084716797,6.794242858886719,3.897742509841919,36.06776428222656,12.541401863098145,13.230213165283203,971.4281616210938,37.03288650512695,20.318344116210938,6.4454755783081055,4083.211181640625,104.9559555053711,15.928715705871582,56.88774871826172,47.15659713745117,1.6031588315963745,30.273630142211914,5000.076171875,2.6979384422302246,2.864657163619995,,,43.91309356689453,2.7395243644714355,123.92473602294922,,7.9811553955078125,2.916297435760498,20.917516708374023,13.40449333190918,,3.6798739433288574,7.385850429534912,25.64237403869629,5.140300273895264
2015-05-08,4.45612096786499,67.39717864990234,11.070453643798828,6.0367913246154785,2.741243600845337,89.8568344116211,6.828383445739746,3.9649455547332764,36.25814437866211,12.750909805297852,13.540572166442871,954.4254150390625,37.45680618286133,20.398603439331055,6.300548553466797,4104.3173828125,106.18902587890625,15.900289535522461,57.0101203918457,47.946956634521484,1.6906039714813232,30.39202880859375,4833.40771484375,2.734551429748535,2.926732301712036,,,44.790260314941406,2.7622127532958984,123.92473602294922,,8.180098533630371,2.8628690242767334,21.0733699798584,13.448381423950195,,3.581305503845215,7.543501377105713,26.13039779663086,5.21435022354126
2015-05-11,4.342546463012695,67.51625061035156,11.070453643798828,6.014460563659668,2.7368948459625244,91.43376922607422,6.843017101287842,3.8492047786712646,36.024497985839844,12.762551307678223,13.69131851196289,948.5809936523438,37.388771057128906,20.327255249023438,6.0640869140625,4217.470703125,106.92296600341797,16.03837013244629,57.265316009521484,48.19096755981445,1.6614556312561035,30.385793685913086,4809.5986328125,2.7429988384246826,2.860059976577759,,,44.60011291503906,2.7310168743133545,123.92473602294922,,7.967111587524414,2.883646249771118,20.981407165527344,13.410764694213867,,3.5953869819641113,7.34763240814209,26.165254592895508,5.251374244689941
