Date,AMXB.MX,AXIA3.SA,BBAS3.SA,BIMBOA.MX,CEMEXCPO.MX,CENCOSUD.SN,CIB,FALABELLA.SN,FEMSAUBD.MX,GCARSOA1.MX,GGB,ISA.CL,PAC,PBR,RENT3.SA,SQM,VALE,VIV,WALMEX.MX,WEGE3.SA
2006-04-10,5.563371658325195,12.111995697021484,2.788332223892212,7.2933759689331055,24.092273712158203,719.3955688476562,11.168911933898926,1251.3143310546875,21.205551147460938,5.675827980041504,3.21673321723938,2985.9423828125,11.992290496826172,4.874946117401123,2.4365904331207275,5.329357147216797,3.9885292053222656,5.361041069030762,9.089333534240724,0.7937722206115723
2006-04-11,5.49394416809082,11.95352268218994,2.788332223892212,7.305545806884766,23.542320251464844,698.309326171875,11.226447105407717,1259.13525390625,20.76609992980957,5.675827980041504,3.250240564346313,3021.189697265625,11.46015739440918,4.877138137817383,2.430177927017212,5.266472816467285,3.959585428237915,5.387713432312012,9.17995262145996,0.7937722206115723
2006-04-12,5.49394416809082,12.338388442993164,2.7935924530029297,7.333940505981445,23.25455665588379,701.0479125976562,11.524286270141602,1243.49365234375,21.031063079833984,5.675827980041504,3.3092129230499268,3046.366943359375,11.371466636657717,4.873848915100098,2.4237656593322754,5.3235955238342285,3.9852218627929688,5.485507965087891,9.071208000183104,0.7937722206115723
2006-04-13,5.49394416809082,11.95352268218994,2.735722541809082,7.333940505981445,23.25455665588379,710.90625,11.558135032653809,1255.224609375,21.031063079833984,5.388172149658203,3.31725549697876,3021.189697265625,11.317484855651855,4.869464874267578,2.385292053222656,5.280391693115234,4.007383346557617,5.338813304901123,9.071208000183104,0.7937722206115723
2006-04-17,5.584502696990967,11.772408485412598,2.7409822940826416,7.522146224975586,23.29612159729004,712.001708984375,11.40921688079834,1247.40380859375,21.28094291687012,5.388172149658203,3.374886989593506,3011.118408203125,11.363758087158203,4.965935230255127,2.410940647125244,5.347598075866699,4.065920352935791,5.405493259429932,9.03495979309082,0.7937722206115723
2006-04-18,5.644876956939697,12.37234878540039,2.838310956954956,7.368717670440674,23.83008575439453,734.4572143554688,11.524286270141602,1263.0452880859375,21.087072372436523,5.388172149658203,3.479431629180908,3006.083740234375,11.606683731079102,5.2657551765441895,2.59753155708313,5.327915668487549,4.216449737548828,5.483285903930664,8.944340705871582,0.7937722206115723
2006-04-19,5.690154552459717,12.415363311767578,2.9414267539978027,7.274616241455078,24.10825729370117,733.9644165039062,11.28737449645996,1268.5196533203125,20.96212577819824,5.388172149658203,3.4941751956939697,3006.083740234375,11.710798263549805,5.39182186126709,2.6610116958618164,5.32119607925415,4.207250595092773,5.478842258453369,9.189017295837402,0.7937722206115723
2006-04-20,5.750526905059815,12.29084587097168,3.0092926025390625,7.27256965637207,23.513547897338867,742.125,11.388911247253418,1298.238525390625,21.03752517700196,5.388172149658203,3.4325196743011475,3061.471923828125,11.818769454956056,5.310150146484375,2.956608772277832,5.246788024902344,4.135331630706787,5.407715797424316,9.56358242034912,0.7937722206115723
2006-04-21,5.850143432617188,12.29084587097168,3.0092926025390625,7.284842491149902,23.47837257385254,744.8634033203125,11.426136016845703,1313.880126953125,21.27232551574707,5.388172149658203,3.468038320541382,3061.471923828125,11.899744987487791,5.455401420593262,2.956608772277832,5.351917743682861,4.325998783111572,5.494400501251221,9.515253067016602,0.7937722206115723
2006-04-24,5.886367321014404,12.304429054260254,3.004033327102661,7.241883277893066,23.17782020568848,753.0787353515625,11.473519325256348,1329.5216064453125,21.37572860717773,5.388172149658203,3.4318506717681885,3026.2255859375,12.069413185119627,5.321661949157715,2.827726125717163,5.449846267700195,4.321819305419922,5.432163715362549,9.639104843139648,0.7937722206115723
2006-04-25,5.961834907531738,12.61005973815918,3.030338764190674,7.2827959060668945,23.6318473815918,747.6018676757812,11.470135688781738,1345.1630859375,21.352033615112305,5.388172149658203,3.391640901565552,3011.118408203125,12.050132751464844,5.231223106384277,2.8533730506896973,5.4844069480896,4.282513618469238,5.405493259429932,9.796178817749023,0.7947452068328857
2006-04-26,6.142953872680664,12.994929313659668,3.140817880630493,7.329848766326904,24.044313430786133,738.2364501953125,11.463369369506836,1329.5216064453125,21.886266708374023,5.388172149658203,3.459996700286865,2990.979248046875,12.227508544921877,5.317823886871338,2.875817060470581,5.5156097412109375,4.327673435211182,5.525516510009766,9.735766410827637,0.7947452068328857
2006-04-27,6.127860069274902,12.677978515625,3.11977481842041,7.129368305206299,23.59987449645996,733.9094848632812,11.74089527130127,1337.34228515625,21.726856231689453,5.388172149658203,3.401694774627685,3026.2255859375,13.149103164672852,5.2657551765441895,2.821955680847168,5.497368335723877,4.2206315994262695,5.5544114112854,9.545459747314451,0.7947452068328857
2006-04-28,6.067485809326172,13.556382179260254,3.1907973289489746,7.082315444946289,23.91641616821289,728.4326782226562,11.710433959960938,1329.5216064453125,22.082294464111328,5.388172149658203,3.478091239929199,2980.90673828125,12.832907676696776,5.4170331954956055,2.8213143348693848,5.580415725708008,4.308437824249268,5.44550085067749,9.530354499816896,0.7947452068328857
2006-05-01,6.067485809326172,13.556382179260254,3.1907973289489746,7.082315444946289,23.91641616821289,728.4326782226562,11.635979652404783,1329.5216064453125,22.082294464111328,5.388172149658203,3.572583675384521,2980.90673828125,13.187663078308104,5.47239351272583,2.8213143348693848,5.569851875305176,4.4263529777526855,5.4254961013793945,9.530354499816896,0.7947452068328857
2006-05-02,6.278791904449463,13.425076484680176,3.1460797786712646,7.149825096130371,24.543102264404297,735.5526733398438,11.47690773010254,1305.98095703125,22.8513298034668,5.388172149658203,3.638928651809693,2965.800537109375,13.912601470947266,5.600105285644531,2.8091304302215576,5.525211811065674,4.540084838867188,5.4121599197387695,9.781075477600098,0.7947452068328857
2006-05-03,6.414632320404053,12.859092712402344,3.130295991897583,7.115047454833984,24.43438720703125,742.125,10.844003677368164,1329.5216064453125,22.551904678344727,5.388172149658203,3.470050096511841,2970.83740234375,14.134498596191406,5.567217826843262,2.8527326583862305,5.480087757110596,4.494925498962402,5.418828964233398,9.814305305480955,0.7947452068328857
2006-05-04,6.520285129547119,12.836450576782228,3.158705949783325,7.190740585327148,24.696577072143555,742.125,10.932000160217283,1294.328369140625,22.64022445678711,5.388172149658203,3.4137558937072754,2970.83740234375,14.12254810333252,5.554061412811279,2.9303183555603027,5.503610610961914,4.5793890953063965,5.489952564239502,9.82034683227539,0.7947452068328857
2006-05-05,6.505189895629883,13.130762100219728,3.130295991897583,7.184602737426758,24.556610107421875,739.3318481445312,11.104607582092283,1290.4180908203125,22.61221504211425,5.388172149658203,3.3273067474365234,2910.412841796875,14.401410102844238,5.766181945800781,3.1547415256500244,5.61668062210083,4.679739952087402,5.441053867340088,9.593794822692873,0.7947452068328857
2006-05-08,6.580657482147217,12.972290992736816,3.2355167865753174,7.178464412689209,25.11711502075196,747.6018676757812,10.766155242919922,1313.8016357421875,22.72854232788086,5.388172149658203,3.371537685394287,2910.412841796875,14.83166217803955,5.745902061462402,3.263748407363892,5.611268520355225,4.723226547241211,5.414381980895996,9.88076114654541,0.7947452068328857
2006-05-09,6.6863112449646,13.017566680908203,3.2591919898986816,7.170282363891602,24.940956115722656,750.3951416015625,10.85415267944336,1313.880126953125,22.74146842956543,5.388172149658203,3.5062379837036133,2905.377685546875,15.182233810424805,5.86046028137207,3.263748407363892,5.67621660232544,4.865391254425049,5.44550085067749,10.318766593933104,0.7947452068328857
2006-05-10,6.716496467590332,12.927011489868164,3.393348217010498,7.200967788696289,24.79682731628418,752.0382690429688,10.867694854736328,1313.880126953125,22.59282493591309,5.388172149658203,3.4981954097747803,2905.377685546875,15.257925033569336,5.857170581817627,3.0457358360290527,5.66933012008667,4.8277587890625,5.436610698699951,10.427510261535645,0.7947452068328857
2006-05-11,6.414632320404053,12.587420463562012,3.3801960945129395,7.164144992828369,24.998607635498047,739.3864135742188,10.427705764770508,1306.0594482421875,22.18785095214844,5.388172149658203,3.407726526260376,2824.813232421875,14.90336799621582,5.699860095977783,3.0611257553100586,5.585681915283203,4.673050403594971,5.345481395721436,10.170750617980955,0.7947452068328857
2006-05-12,6.414632320404053,12.044082641601562,3.392821788787842,7.084361553192139,24.40607261657715,739.3864135742188,10.170479774475098,1298.238525390625,22.286941528320312,5.388172149658203,3.353443384170532,2779.494873046875,14.190260887145996,5.516242027282715,2.97007417678833,5.4616875648498535,4.4991068840026855,4.989857196807861,10.173770904541016,0.7947452068328857
2006-05-15,6.20332670211792,11.74976921081543,3.3670413494110107,7.016851902008057,23.823144912719727,742.125,9.97756576538086,1298.238525390625,22.155536651611328,5.388172149658203,3.2066802978515625,2668.718505859375,14.21815299987793,5.3320746421813965,2.911083698272705,5.347531795501709,4.306766510009766,4.9120635986328125,9.892845153808594,0.7947452068328857
2006-05-16,6.263700008392334,11.99880027770996,3.513823747634888,7.10072660446167,23.3363037109375,761.2942504882812,9.8252592086792,1298.238525390625,22.38387680053711,5.388172149658203,3.174511909484864,2568.01123046875,14.22214126586914,5.411553382873535,2.750779628753662,5.417403697967529,4.277496814727783,4.9876322746276855,10.03481674194336,0.7947452068328857
2006-05-17,6.152010440826416,11.82900619506836,3.3801960945129395,7.041400909423828,22.622058868408203,739.3864135742188,8.64744758605957,1274.7763671875,22.168460845947266,5.388172149658203,2.9996023178100586,2487.446533203125,13.724167823791504,5.121050357818604,2.731545209884644,5.255030155181885,4.10188102722168,4.67868709564209,9.627020835876465,0.7947452068328857
2006-05-18,6.188233852386475,11.88560390472412,3.2092113494873047,7.065948963165283,22.263336181640625,733.9644165039062,8.982514381408691,1251.3143310546875,21.780712127685547,5.388172149658203,2.931246995925904,2487.446533203125,13.449285507202148,4.993338108062744,2.8206729888916016,5.251584053039551,3.9931674003601074,4.707580089569092,9.602855682373049,0.7947452068328857
2006-05-19,6.127860069274902,11.568655967712402,3.0882058143615723,7.067995071411133,22.343408584594727,744.8634033203125,9.063742637634276,1259.13525390625,21.735471725463867,5.388172149658203,2.917174816131592,2512.62255859375,13.52497673034668,4.919344425201416,2.8213143348693848,5.20287036895752,3.989821434020996,4.760925769805908,9.750869750976562,0.7947452068328857
2006-05-22,5.838069438934326,10.572528839111328,2.840942859649658,6.9657087326049805,21.49784469604492,723.0104370117188,8.664369583129883,1247.40380859375,20.67993354797364,5.388172149658203,2.704065561294556,2512.62255859375,13.050902366638184,4.654054641723633,2.628309488296509,5.068051338195801,3.826749801635742,4.411969184875488,9.53337574005127,0.7947452068328857
2006-05-23,5.67506217956543,10.48197078704834,2.725200653076172,6.906381607055664,21.388946533203125,722.9557495117188,8.88436222076416,1251.3143310546875,21.168926239013672,5.388172149658203,2.692001819610596,2467.305419921875,12.9911527633667,4.65350866317749,2.628309488296509,5.109876155853272,3.7648658752441406,4.296388149261475,9.249431610107422,0.7947452068328857
2006-05-24,5.49394416809082,10.074464797973633,2.598408937454224,6.652712821960449,20.645870208740234,712.001708984375,8.64744758605957,1227.8519287109375,20.52699089050293,5.388172149658203,2.5070395469665527,2467.305419921875,12.74813747406006,4.51593017578125,2.5000693798065186,5.040987968444824,3.669532060623169,4.289719581604004,9.128602027893066,0.7947452068328857
2006-05-25,5.750526905059815,10.549890518188477,2.9987735748291016,6.865468502044678,21.302467346191406,706.57958984375,9.029895782470703,1227.8519287109375,21.1258487701416,5.388172149658203,2.7080862522125244,2542.8349609375,13.52497673034668,4.713800430297852,2.301936388015747,5.225996971130371,3.9730966091156006,4.489759922027588,9.33401107788086,0.7947452068328857
2006-05-26,5.750526905059815,11.14982795715332,3.26182222366333,6.935022830963135,21.491437911987305,720.217041015625,9.459732055664062,1243.49365234375,21.265872955322266,5.388172149658203,2.933258056640625,2744.24658203125,13.668392181396484,4.968676090240479,2.430177927017212,5.1428422927856445,4.066756725311279,4.740921974182129,9.379321098327637,0.7947452068328857
2006-05-29,5.795809268951416,10.866836547851562,3.1092543601989746,6.924794673919678,21.43058204650879,712.001708984375,9.459732055664062,1231.7625732421875,21.13015365600586,5.388172149658203,2.933258056640625,2744.24658203125,13.668392181396484,4.968676090240479,2.5648305416107178,5.1428422927856445,4.066756725311279,4.740921974182129,9.385364532470703,0.7791621685028076
2006-05-30,5.741472244262695,10.142380714416504,2.946687936782837,6.834782600402832,20.84444999694824,692.8326416015625,9.067127227783203,1212.2108154296875,20.56791877746582,5.388172149658203,2.7523159980773926,2744.24658203125,13.317818641662598,4.698452472686768,2.5648305416107178,4.95488166809082,3.901177883148194,4.456284523010254,8.98360538482666,0.7791621685028076
2006-05-31,5.554317474365234,9.734874725341797,2.95668363571167,6.750906944274902,20.668291091918945,720.217041015625,9.138202667236328,1223.9420166015625,20.89104652404785,5.388172149658203,2.8749542236328125,2613.329833984375,13.266026496887209,4.76038932800293,2.3404080867767334,4.948978900909424,3.8961598873138414,4.453921794891357,8.956421852111816,0.7791621685028076
2006-06-01,5.699211597442627,10.40726089477539,3.114514112472534,6.875696659088135,21.1839599609375,722.9557495117188,9.544344902038574,1231.7625732421875,21.408042907714844,5.388172149658203,2.935267210006714,2593.187744140625,13.046921730041504,4.83767557144165,2.4365904331207275,4.953897476196289,3.932955026626587,4.742338180541992,9.022875785827637,0.7791621685028076
2006-06-02,5.699211597442627,10.48197078704834,3.0992565155029297,6.890016555786133,21.802114486694336,722.9557495117188,9.554498672485352,1235.6727294921875,21.31110954284668,5.388172149658203,2.9654252529144287,2693.89404296875,12.98716163635254,4.895773887634277,2.5936851501464844,4.941596031188965,3.9638962745666495,5.011845588684082,9.16183090209961,0.7791621685028076
2006-06-05,5.735435485839844,10.074464797973633,3.0513832569122314,6.900245189666748,21.075061798095703,712.6041870117188,9.436039924621582,1231.7625732421875,20.73809814453125,5.388172149658203,2.860880851745605,2618.3642578125,12.533014297485352,4.7110595703125,2.680248498916626,4.977514266967773,3.843475103378296,4.756522178649902,9.02892017364502,0.7791621685028076
2006-06-06,5.735435485839844,10.50234603881836,3.103466510772705,6.939113616943359,20.36081314086914,712.001708984375,9.22958278656006,1212.2108154296875,20.80487823486328,5.388172149658203,2.810619592666626,2618.3642578125,12.509109497070312,4.677075386047363,2.626386404037476,4.920437335968018,3.7673745155334473,4.8912739753723145,8.986631393432617,0.7791621685028076
2006-06-07,5.49394416809082,10.210298538208008,2.9198570251464844,6.795913696289063,19.76187324523925,690.093994140625,8.911437034606934,1196.569580078125,20.742408752441406,5.388172149658203,2.740252733230591,2442.128173828125,12.393580436706545,4.48358964920044,2.589838743209839,4.880091667175293,3.5775418281555176,4.978745937347412,8.823508262634277,0.7791621685028076
2006-06-08,5.37319803237915,10.527251243591309,2.831472396850586,6.802050590515137,19.36471366882324,695.5709838867188,8.461297988891602,1200.4794921875,20.77902030944824,5.388172149658203,2.744274616241455,2442.128173828125,12.158533096313477,4.420557975769043,2.5199456214904785,4.834331035614014,3.5658347606658936,4.843993663787842,8.693620681762695,0.7791621685028076
2006-06-09,5.403383731842041,10.43669319152832,2.94616174697876,6.822507858276367,18.845844268798828,677.4970092773438,8.535759925842285,1165.2864990234375,20.009992599487305,5.388172149658203,2.7100954055786133,2316.245361328125,11.951380729675291,4.314224243164063,2.468648910522461,4.809728145599365,3.632736206054688,4.747066020965576,8.530501365661621,0.7791621685028076
2006-06-12,4.983791351318359,9.807321548461914,2.788332223892212,6.636346340179443,18.03231239318848,677.4970092773438,7.913334846496582,1165.2864990234375,19.169872283935547,5.388172149658203,2.5693650245666504,2084.620849609375,11.80795955657959,4.060446739196777,2.410940647125244,4.649814128875732,3.435377597808838,4.527206897735596,8.113642692565918,0.7791621685028076
2006-06-13,4.983791351318359,9.406606674194336,2.7409822940826416,6.501328945159912,17.631946563720703,651.7006225585938,7.0636515617370605,1110.54150390625,18.770626068115234,5.388172149658203,2.4587905406951904,2316.245361328125,11.8119478225708,3.846679925918579,2.3372015953063965,4.42445707321167,3.3567686080932617,4.4657416343688965,7.923335075378418,0.7791621685028076
2006-06-14,4.739281177520752,9.216437339782717,2.58315372467041,6.276298522949219,18.19886016845703,646.2785034179688,7.370765686035156,1118.362060546875,18.217973709106445,5.388172149658203,2.4989988803863525,2072.032958984375,11.274137496948242,4.006730079650879,2.2281970977783203,4.502202033996582,3.4621384143829346,4.5981292724609375,8.373424530029297,0.7791621685028076
2006-06-15,5.131704807281494,9.216437339782717,2.58315372467041,6.419499397277832,19.90920639038086,670.9248657226562,8.087369918823242,1165.2864990234375,18.75539779663086,5.388172149658203,2.6819510459899902,2467.305419921875,12.046990394592283,4.30106782913208,2.2281970977783203,4.703938961029053,3.724725008010864,4.846356391906738,9.09537410736084,0.7791621685028076
2006-06-16,5.176985263824463,9.594511985778809,2.694159507751465,6.476779937744141,19.784292221069336,678.0447387695312,8.002058029174805,1188.7486572265625,18.694475173950195,5.388172149658203,2.6377201080322266,2462.26953125,12.011136054992676,4.333953857421875,2.270517349243164,4.78266716003418,3.644442796707153,4.647776126861572,9.107458114624023,0.7791621685028076
2006-06-19,5.176985263824463,9.50848388671875,2.6562795639038086,6.337669372558594,18.916309356689453,665.5025024414062,7.732481002807617,1180.9281005859375,18.827198028564453,5.388172149658203,2.581428289413452,2462.26953125,11.664545059204102,4.1947340965271,2.468648910522461,4.684258937835693,3.5206761360168457,4.626496315002441,8.787263870239258,0.7791621685028076
