Date,Close
4/18/2011 16:00:00,5044.09
4/19/2011 16:00:00,5126.69
4/20/2011 16:00:00,5207.29
4/21/2011 16:00:00,5233.09
4/25/2011 16:00:00,5217.72
4/26/2011 16:00:00,5262.4
4/27/2011 16:00:00,5228.63
4/28/2011 16:00:00,5167.95
4/29/2011 16:00:00,5232.82
5/2/2011 16:00:00,5176.41
5/3/2011 16:00:00,5069.7
5/4/2011 16:00:00,4958.45
5/5/2011 16:00:00,4913.53
5/6/2011 16:00:00,4965.85
5/9/2011 16:00:00,4984.34
5/10/2011 16:00:00,5037.71
5/11/2011 16:00:00,4937.5
5/12/2011 16:00:00,4922.19
5/13/2011 16:00:00,4839.06
5/16/2011 16:00:00,4831.73
5/17/2011 16:00:00,4863.78
5/18/2011 16:00:00,4882.26
5/19/2011 16:00:00,4864.78
5/20/2011 16:00:00,4867.54
5/23/2011 16:00:00,4805.9
5/24/2011 16:00:00,4872.92
5/25/2011 16:00:00,4866.67
5/26/2011 16:00:00,4943.65
5/27/2011 16:00:00,4997.64
5/30/2011 16:00:00,4992.51
5/31/2011 16:00:00,5045.34
6/1/2011 16:00:00,4930.03
6/2/2011 16:00:00,4982.37
6/3/2011 16:00:00,4970.69
6/6/2011 16:00:00,4842.76
6/7/2011 16:00:00,4867.2
6/8/2011 16:00:00,4848.29
6/9/2011 16:00:00,4871.22
6/10/2011 16:00:00,4799.93
6/13/2011 16:00:00,4789.46
6/14/2011 16:00:00,4839.83
6/15/2011 16:00:00,4783
6/16/2011 16:00:00,4717.39
6/17/2011 16:00:00,4737.79
6/20/2011 16:00:00,4773.05
6/21/2011 16:00:00,4819.61
6/22/2011 16:00:00,4832.18
6/23/2011 16:00:00,4800.18
6/24/2011 16:00:00,4779.36
6/27/2011 16:00:00,4813.86
6/28/2011 16:00:00,4922.69
6/29/2011 16:00:00,4992.96
6/30/2011 16:00:00,5027.2
7/1/2011 16:00:00,5092.62
7/4/2011 16:00:00,5097.92
7/5/2011 16:00:00,5069.64
7/6/2011 16:00:00,5027.46
7/7/2011 16:00:00,5034.1
7/8/2011 16:00:00,4978.18
7/11/2011 16:00:00,4844.35
7/12/2011 16:00:00,4812.42
7/13/2011 16:00:00,4867.24
7/14/2011 16:00:00,4816.94
7/15/2011 16:00:00,4832.92
7/18/2011 16:00:00,4781.09
7/19/2011 16:00:00,4827.3
7/20/2011 16:00:00,4809.01
7/21/2011 16:00:00,4877.3
7/22/2011 16:00:00,4887.59
7/25/2011 16:00:00,4882.75
7/26/2011 16:00:00,4878.71
7/27/2011 16:00:00,4789.07
7/28/2011 16:00:00,4799.28
7/29/2011 16:00:00,4809.91
8/1/2011 16:00:00,4808.61
8/2/2011 16:00:00,4655.45
8/3/2011 16:00:00,4607.56
8/4/2011 16:00:00,4331.13
8/5/2011 16:00:00,4325.62
8/8/2011 16:00:00,3944.44
8/9/2011 16:00:00,4158.68
8/10/2011 16:00:00,4054.37
8/11/2011 16:00:00,4243.6
8/15/2011 16:00:00,4383.43
8/16/2011 16:00:00,4350.41
8/17/2011 16:00:00,4425.14
8/18/2011 16:00:00,4244.73
8/19/2011 16:00:00,4202.17
8/22/2011 16:00:00,4206.46
8/23/2011 16:00:00,4314.3
8/24/2011 16:00:00,4289.42
8/25/2011 16:00:00,4241.8
8/26/2011 16:00:00,4290.81
8/29/2011 16:00:00,4414.07
8/30/2011 16:00:00,4445.41
8/31/2011 16:00:00,4529.58
9/1/2011 16:00:00,4581.25
9/2/2011 16:00:00,4440.3
9/5/2011 16:00:00,4364.54
9/6/2011 16:00:00,4350.08
9/7/2011 16:00:00,4450.86
9/8/2011 16:00:00,4395.97
9/9/2011 16:00:00,4229.54
9/12/2011 16:00:00,4167.55
9/13/2011 16:00:00,4174.84
9/14/2011 16:00:00,4212.96
9/15/2011 16:00:00,4278.7
9/16/2011 16:00:00,4253.26
9/19/2011 16:00:00,4189.36
9/20/2011 16:00:00,4144.13
9/21/2011 16:00:00,3986.14
9/22/2011 16:00:00,3715.07
9/23/2011 16:00:00,3785.33
9/26/2011 16:00:00,3864.17
9/27/2011 16:00:00,3957.19
9/28/2011 16:00:00,3856.91
9/29/2011 16:00:00,3873.33
9/30/2011 16:00:00,3760.35
10/3/2011 16:00:00,3648.2
10/4/2011 16:00:00,3673.47
10/5/2011 16:00:00,3749.35
10/6/2011 16:00:00,3895.54
10/7/2011 16:00:00,3837.07
10/10/2011 16:00:00,3976.77
10/11/2011 16:00:00,4021.44
10/12/2011 16:00:00,4127.67
10/13/2011 16:00:00,4100.25
10/14/2011 16:00:00,4168.82
10/17/2011 16:00:00,4021.05
10/18/2011 16:00:00,4112.14
10/19/2011 16:00:00,4056.15
10/20/2011 16:00:00,3995.42
10/21/2011 16:00:00,4092.02
10/24/2011 16:00:00,4242.62
10/25/2011 16:00:00,4168.38
10/26/2011 16:00:00,4253.16
10/27/2011 16:00:00,4478.76
10/28/2011 16:00:00,4535.71
10/31/2011 16:00:00,4398.02
11/1/2011 16:00:00,4295.86
11/2/2011 16:00:00,4342.24
11/3/2011 16:00:00,4400.29
11/4/2011 16:00:00,4391.76
11/7/2011 16:00:00,4439.6
11/8/2011 16:00:00,4480.43
11/9/2011 16:00:00,4277.23
11/10/2011 16:00:00,4305.1
11/11/2011 16:00:00,4411.62
11/14/2011 16:00:00,4355.97
11/15/2011 16:00:00,4355.43
11/16/2011 16:00:00,4288.5
11/17/2011 16:00:00,4198.2
11/18/2011 16:00:00,4177.85
11/21/2011 16:00:00,4093.91
11/22/2011 16:00:00,4046.55
11/23/2011 16:00:00,3909.56
11/24/2011 16:00:00,3908.48
11/25/2011 16:00:00,3837.01
11/28/2011 16:00:00,3992.54
11/29/2011 16:00:00,3990.01
11/30/2011 16:00:00,4194.06
12/1/2011 16:00:00,4217.01
12/2/2011 16:00:00,4231.71
12/5/2011 16:00:00,4304.43
12/6/2011 16:00:00,4298.45
12/7/2011 16:00:00,4294.28
12/8/2011 16:00:00,4178.92
12/9/2011 16:00:00,4278.72
12/12/2011 16:00:00,4173.36
12/13/2011 16:00:00,4116.52
12/14/2011 16:00:00,4042.48
12/15/2011 16:00:00,4053.03
12/16/2011 16:00:00,4065.97
12/19/2011 16:00:00,3998.58
12/20/2011 16:00:00,4125.09
12/21/2011 16:00:00,4137.31
12/22/2011 16:00:00,4190.27
12/23/2011 16:00:00,4202.59
12/26/2011 16:00:00,4196.12
12/27/2011 16:00:00,4173.38
12/28/2011 16:00:00,4087.95
12/29/2011 16:00:00,4138.02
12/30/2011 16:00:00,4161.09
1/2/2012 16:00:00,4170.89
1/3/2012 16:00:00,4276.78
1/4/2012 16:00:00,4287.85
1/5/2012 16:00:00,4236.62
1/6/2012 16:00:00,4212.17
1/9/2012 16:00:00,4257.2
1/10/2012 16:00:00,4321.35
1/11/2012 16:00:00,4346.63
1/12/2012 16:00:00,4374
1/13/2012 16:00:00,4319.94
1/16/2012 16:00:00,4336.71
1/17/2012 16:00:00,4402.11
1/18/2012 16:00:00,4512.79
1/19/2012 16:00:00,4537.73
1/20/2012 16:00:00,4535.05
1/23/2012 16:00:00,4549.66
1/24/2012 16:00:00,4529.5
1/25/2012 16:00:00,4602.58
1/26/2012 16:00:00,4574.44
1/27/2012 16:00:00,4586.33
1/30/2012 16:00:00,4546.78
1/31/2012 16:00:00,4535.53
2/1/2012 16:00:00,4641.86
2/2/2012 16:00:00,4670.55
2/3/2012 16:00:00,4733.56
2/6/2012 16:00:00,4725.42
2/7/2012 16:00:00,4750.95
2/8/2012 16:00:00,4764.5
2/9/2012 16:00:00,4771.96
2/10/2012 16:00:00,4679.28
2/13/2012 16:00:00,4740.79
2/14/2012 16:00:00,4675.94
2/15/2012 16:00:00,4632.89
2/16/2012 16:00:00,4707.65
2/17/2012 16:00:00,4737.85
2/20/2012 16:00:00,4754.17
2/21/2012 16:00:00,4721.86
2/22/2012 16:00:00,4711.44
2/23/2012 16:00:00,4727.13
2/24/2012 16:00:00,4743.18
2/27/2012 16:00:00,4720.4
2/28/2012 16:00:00,4793.95
2/29/2012 16:00:00,4753.5
3/1/2012 16:00:00,4832.17
3/2/2012 16:00:00,4816.9
3/5/2012 16:00:00,4741.76
3/6/2012 16:00:00,4589.45
3/7/2012 16:00:00,4615.83
3/8/2012 16:00:00,4699.91
3/9/2012 16:00:00,4678.16
3/12/2012 16:00:00,4620.59
3/13/2012 16:00:00,4745.46
3/14/2012 16:00:00,4711.74
3/15/2012 16:00:00,4733.7
3/16/2012 16:00:00,4747.25
3/19/2012 16:00:00,4751.31
3/20/2012 16:00:00,4695.66
3/21/2012 16:00:00,4694.85
3/22/2012 16:00:00,4639.4
3/23/2012 16:00:00,4664.53
3/26/2012 16:00:00,4753.89
3/27/2012 16:00:00,4732.89
3/28/2012 16:00:00,4655.68
3/29/2012 16:00:00,4653.15
3/30/2012 16:00:00,4653.03
4/2/2012 16:00:00,4710.9
4/3/2012 16:00:00,4675.4
4/4/2012 16:00:00,4579.24
4/5/2012 16:00:00,4569.62
4/9/2012 16:00:00,4543.58
4/10/2012 16:00:00,4457.7
4/11/2012 16:00:00,4478.89
4/12/2012 16:00:00,4573.96
4/13/2012 16:00:00,4503.77
4/16/2012 16:00:00,4447.83
4/17/2012 16:00:00,4476.96
4/18/2012 16:00:00,4449
4/19/2012 16:00:00,4440.11
4/20/2012 16:00:00,4482.48
4/23/2012 16:00:00,4430.47
4/24/2012 16:00:00,4434.18
4/25/2012 16:00:00,4417.7
4/26/2012 16:00:00,4426.74
4/27/2012 16:00:00,4456.88
4/30/2012 16:00:00,4443.37
5/1/2012 16:00:00,4475.7
5/2/2012 16:00:00,4445.08
5/3/2012 16:00:00,4420.12
5/4/2012 16:00:00,4324.82
5/7/2012 16:00:00,4370.12
5/8/2012 16:00:00,4251.21
5/9/2012 16:00:00,4186.02
5/10/2012 16:00:00,4198.69
5/11/2012 16:00:00,4155.26
5/14/2012 16:00:00,4032.16
5/15/2012 16:00:00,3965.69
5/16/2012 16:00:00,3937.37
5/17/2012 16:00:00,3849.83
5/18/2012 16:00:00,3831.19
5/21/2012 16:00:00,3919.45
5/22/2012 16:00:00,3870.67
5/23/2012 16:00:00,3858.45
5/24/2012 16:00:00,3852.7
5/25/2012 16:00:00,3883.55
5/28/2012 16:00:00,3892.93
5/29/2012 16:00:00,3935.34
5/30/2012 16:00:00,3864.61
5/31/2012 16:00:00,3881.57
6/1/2012 16:00:00,3787.81
6/4/2012 16:00:00,3793.2
6/5/2012 16:00:00,3804.16
6/6/2012 16:00:00,3900.84
6/7/2012 16:00:00,3923.09
6/8/2012 16:00:00,3910.51
6/11/2012 16:00:00,3842.12
6/12/2012 16:00:00,3892.71
6/13/2012 16:00:00,3878.61
6/14/2012 16:00:00,3910.23
6/15/2012 16:00:00,3956.87
6/18/2012 16:00:00,3981.33
6/19/2012 16:00:00,4091.25
6/20/2012 16:00:00,4087.41
6/21/2012 16:00:00,3957.17
6/22/2012 16:00:00,3943.64
6/25/2012 16:00:00,3862.23
6/26/2012 16:00:00,3884.28
6/27/2012 16:00:00,3903.87
6/28/2012 16:00:00,3885.67
6/29/2012 16:00:00,4053.58
7/2/2012 16:00:00,4087.21
7/3/2012 16:00:00,4143.62
7/4/2012 16:00:00,4141.49
7/5/2012 16:00:00,4123.87
7/6/2012 16:00:00,4070.13
7/9/2012 16:00:00,4058.23
7/10/2012 16:00:00,4009.9
7/11/2012 16:00:00,4021.9
7/12/2012 16:00:00,3998.78
7/13/2012 16:00:00,4070.64
7/16/2012 16:00:00,4076.43
7/17/2012 16:00:00,4110.04
7/18/2012 16:00:00,4120.66
7/19/2012 16:00:00,4152.73
7/20/2012 16:00:00,4101.06
7/23/2012 16:00:00,4013.99
7/24/2012 16:00:00,3978.71
7/25/2012 16:00:00,3965.89
7/26/2012 16:00:00,4063.11
7/27/2012 16:00:00,4182.62
7/30/2012 16:00:00,4179.59
7/31/2012 16:00:00,4114.36
8/1/2012 16:00:00,4104.94
8/2/2012 16:00:00,4053.86
8/3/2012 16:00:00,4149.42
8/6/2012 16:00:00,4181.75
8/7/2012 16:00:00,4186.07
8/8/2012 16:00:00,4225.39
8/9/2012 16:00:00,4221.65
8/10/2012 16:00:00,4249.45
8/13/2012 16:00:00,4204.62
8/14/2012 16:00:00,4180.34
8/15/2012 16:00:00,4191.59
8/16/2012 16:00:00,4235.17
8/17/2012 16:00:00,4237.29
8/20/2012 16:00:00,4231.73
8/21/2012 16:00:00,4194.24
8/22/2012 16:00:00,4194.59
8/23/2012 16:00:00,4151.08
8/24/2012 16:00:00,4158.12
8/27/2012 16:00:00,4122.54
8/28/2012 16:00:00,4125.99
8/29/2012 16:00:00,4071.94
8/30/2012 16:00:00,4049.61
8/31/2012 16:00:00,4065.41
9/3/2012 16:00:00,4074.32
9/4/2012 16:00:00,4020.68
9/5/2012 16:00:00,4045.24
9/6/2012 16:00:00,4135.05
9/7/2012 16:00:00,4205.7
9/10/2012 16:00:00,4146.91
9/11/2012 16:00:00,4185.37
9/12/2012 16:00:00,4189.89
9/13/2012 16:00:00,4306.23
9/14/2012 16:00:00,4352.76
9/17/2012 16:00:00,4322.84
9/18/2012 16:00:00,4318.53
9/19/2012 16:00:00,4307.83
9/20/2012 16:00:00,4278.88
9/21/2012 16:00:00,4259.95
9/24/2012 16:00:00,4255.77
9/25/2012 16:00:00,4175.09
9/26/2012 16:00:00,4179.49
9/27/2012 16:00:00,4210.74
9/28/2012 16:00:00,4167.45
10/1/2012 16:00:00,4194.75
10/2/2012 16:00:00,4194.43
10/3/2012 16:00:00,4165.04
10/4/2012 16:00:00,4209.4
10/5/2012 16:00:00,4222.58
10/8/2012 16:00:00,4236.81
10/9/2012 16:00:00,4189.77
10/10/2012 16:00:00,4152.93
10/11/2012 16:00:00,4180.54
10/12/2012 16:00:00,4172.28
10/15/2012 16:00:00,4214.91
10/16/2012 16:00:00,4249.06
10/17/2012 16:00:00,4257.38
10/18/2012 16:00:00,4260.04
10/19/2012 16:00:00,4217.05
10/22/2012 16:00:00,4216
10/23/2012 16:00:00,4129.55
10/24/2012 16:00:00,4148.07
10/25/2012 16:00:00,4174.71
10/26/2012 16:00:00,4171.8
10/29/2012 16:00:00,4169.98
10/30/2012 16:00:00,4170.44
10/31/2012 16:00:00,4137.32
11/1/2012 16:00:00,4192.45
11/2/2012 16:00:00,4178.05
11/5/2012 16:00:00,4187.42
11/6/2012 16:00:00,4204.3
11/7/2012 16:00:00,4132.61
11/8/2012 16:00:00,4074.61
11/9/2012 16:00:00,4058.14
11/12/2012 16:00:00,4041.25
11/13/2012 16:00:00,4028.71
11/14/2012 16:00:00,3973.28
11/15/2012 16:00:00,3978.43
11/16/2012 16:00:00,3982.79
11/19/2012 16:00:00,4039.25
11/20/2012 16:00:00,4038.35
11/21/2012 16:00:00,4046.37
11/22/2012 16:00:00,4058.28
11/23/2012 16:00:00,4100.59
11/26/2012 16:00:00,4078.02
11/27/2012 16:00:00,4031.39
11/28/2012 16:00:00,4047.44
11/29/2012 16:00:00,4077.03
11/30/2012 16:00:00,4056.93
12/3/2012 16:00:00,4068.74
12/4/2012 16:00:00,4051.65
12/5/2012 16:00:00,4093.34
12/6/2012 16:00:00,4120.48
12/7/2012 16:00:00,4137.4
12/10/2012 16:00:00,4175.58
12/11/2012 16:00:00,4212.65
12/12/2012 16:00:00,4217.39
12/13/2012 16:00:00,4197.16
12/14/2012 16:00:00,4223.61
12/17/2012 16:00:00,4228.33
12/18/2012 16:00:00,4269.95
12/19/2012 16:00:00,4293.97
12/20/2012 16:00:00,4310.78
12/21/2012 16:00:00,4279.34
12/24/2012 16:00:00,4261.43
12/26/2012 16:00:00,4258.16
12/27/2012 16:00:00,4263.99
12/28/2012 16:00:00,4255.84
12/31/2012 16:00:00,4297.67
1/2/2013 16:00:00,4377.82
1/3/2013 16:00:00,4413.24
1/4/2013 16:00:00,4436.25
1/7/2013 16:00:00,4423.38
1/8/2013 16:00:00,4392.21
1/9/2013 16:00:00,4429.42
1/10/2013 16:00:00,4460.22
1/11/2013 16:00:00,4432.06
1/14/2013 16:00:00,4456.91
1/15/2013 16:00:00,4442.86
1/16/2013 16:00:00,4440.71
1/17/2013 16:00:00,4469.01
1/18/2013 16:00:00,4476.54
1/21/2013 16:00:00,4473.46
1/22/2013 16:00:00,4492.19
1/23/2013 16:00:00,4481.87
1/24/2013 16:00:00,4487.59
1/25/2013 16:00:00,4491.5
1/28/2013 16:00:00,4462.11
1/29/2013 16:00:00,4502
1/30/2013 16:00:00,4464.95
1/31/2013 16:00:00,4468.06
2/1/2013 16:00:00,4507.57
2/4/2013 16:00:00,4448.99
2/5/2013 16:00:00,4451.73
2/6/2013 16:00:00,4438.86
2/7/2013 16:00:00,4418.7
2/8/2013 16:00:00,4435.51
2/11/2013 16:00:00,4417.77
2/12/2013 16:00:00,4424.75
2/13/2013 16:00:00,4383.76
2/14/2013 16:00:00,4369.01
2/15/2013 16:00:00,4384.41
2/18/2013 16:00:00,4384.44
2/19/2013 16:00:00,4410.44
2/20/2013 16:00:00,4319.37
2/21/2013 16:00:00,4265.93
2/22/2013 16:00:00,4292.5
2/25/2013 16:00:00,4229.87
2/26/2013 16:00:00,4238.65
2/27/2013 16:00:00,4255.67
2/28/2013 16:00:00,4266.74
3/1/2013 16:00:00,4272.12
3/4/2013 16:00:00,4255.07
3/5/2013 16:00:00,4277.93
3/6/2013 16:00:00,4325.09
3/7/2013 16:00:00,4353.52
3/8/2013 16:00:00,4409.84
3/11/2013 16:00:00,4380.88
3/12/2013 16:00:00,4365.76
3/13/2013 16:00:00,4289.2
3/14/2013 16:00:00,4279.01
3/15/2013 16:00:00,4241.17
3/18/2013 16:00:00,4227.37
3/19/2013 16:00:00,4207.38
3/20/2013 16:00:00,4216.3
3/21/2013 16:00:00,4190.67
3/22/2013 16:00:00,4198.02
3/25/2013 16:00:00,4180.86
3/26/2013 16:00:00,4233.9
3/27/2013 16:00:00,4254.67
3/28/2013 16:00:00,4277.34
4/1/2013 16:00:00,4241.25
4/2/2013 16:00:00,4224.16
4/3/2013 16:00:00,4180.32
4/4/2013 16:00:00,4169.55
4/5/2013 16:00:00,4207.31
4/8/2013 16:00:00,4207.45
4/9/2013 16:00:00,4278.59
4/10/2013 16:00:00,4313.81
4/11/2013 16:00:00,4296.46
4/12/2013 16:00:00,4267.41
4/15/2013 16:00:00,4106.51
4/16/2013 16:00:00,4173.35
4/17/2013 16:00:00,4073.71
4/18/2013 16:00:00,4060.95
4/19/2013 16:00:00,4109.26
4/22/2013 16:00:00,4114.37
4/23/2013 16:00:00,4159.68
4/24/2013 16:00:00,4177.71
4/25/2013 16:00:00,4189.98
4/26/2013 16:00:00,4123.63
4/29/2013 16:00:00,4144.86
4/30/2013 16:00:00,4219.72
5/1/2013 16:00:00,4185.15
5/2/2013 16:00:00,4177.23
5/3/2013 16:00:00,4230.48
5/6/2013 16:00:00,4207.01
5/7/2013 16:00:00,4257.51
5/8/2013 16:00:00,4265.05
5/9/2013 16:00:00,4223.87
5/10/2013 16:00:00,4199.51
5/13/2013 16:00:00,4180.13
5/14/2013 16:00:00,4161.14
5/15/2013 16:00:00,4164.21
5/16/2013 16:00:00,4142.95
5/17/2013 16:00:00,4149.82
5/20/2013 16:00:00,4155.66
5/21/2013 16:00:00,4143.33
5/22/2013 16:00:00,4105.61
5/23/2013 16:00:00,4105.17
5/24/2013 16:00:00,4085.08
5/27/2013 16:00:00,4077.88
5/28/2013 16:00:00,4067.64
5/29/2013 16:00:00,3986.6
5/30/2013 16:00:00,3993.12
5/31/2013 16:00:00,3938.89
6/3/2013 16:00:00,3953.73
6/4/2013 16:00:00,3924.57
6/5/2013 16:00:00,3845.36
6/6/2013 16:00:00,3878.95
6/7/2013 16:00:00,3840.29
6/10/2013 16:00:00,3803.49
6/11/2013 16:00:00,3737.77
6/12/2013 16:00:00,3683.87
6/13/2013 16:00:00,3756.29
6/14/2013 16:00:00,3721.33
6/17/2013 16:00:00,3711.74
6/18/2013 16:00:00,3689.42
6/19/2013 16:00:00,3576.89
6/20/2013 16:00:00,3447.16
6/21/2013 16:00:00,3459.39
6/24/2013 16:00:00,3403.02
6/25/2013 16:00:00,3463.48
6/26/2013 16:00:00,3541.69
6/27/2013 16:00:00,3617.74
6/28/2013 16:00:00,3631.33
7/1/2013 16:00:00,3636.9
7/2/2013 16:00:00,3522.24
7/3/2013 16:00:00,3504.68
7/4/2013 16:00:00,3530.44
7/5/2013 16:00:00,3466.61
7/8/2013 16:00:00,3466.04
7/9/2013 16:00:00,3483.81
7/10/2013 16:00:00,3456.03
7/11/2013 16:00:00,3544.8
7/12/2013 16:00:00,3517.53
7/15/2013 16:00:00,3594.14
7/16/2013 16:00:00,3563.03
7/17/2013 16:00:00,3619.98
7/18/2013 16:00:00,3629.17
