ID_MES,ID_PAIS,ID_CONTINENTE,ID_OCM,NUMERO_VISITANTES
2,29,5,2,0
2,29,5,3,0
2,29,5,4,0
2,29,5,5,0
2,29,5,6,0
2,30,4,1,410
2,30,4,2,4
2,30,4,3,4
2,30,4,4,1
2,30,4,5,11
2,30,4,6,49
2,31,6,1,3
2,31,6,2,0
2,31,6,3,0
2,31,6,4,0
2,31,6,5,0
2,31,6,6,0
2,32,6,1,0
2,32,6,2,0
2,32,6,3,0
2,32,6,4,0
2,32,6,5,0
2,32,6,6,0
2,33,6,1,6
2,33,6,2,0
2,33,6,3,0
2,33,6,4,0
2,33,6,5,0
2,33,6,6,3
2,34,5,1,2
2,34,5,2,0
2,34,5,3,0
2,34,5,4,0
2,34,5,5,0
2,34,5,6,0
2,35,6,1,19
2,35,6,2,0
2,35,6,3,0
2,35,6,4,0
2,35,6,5,1
2,35,6,6,0
2,36,1,1,28902
2,36,1,2,246
2,36,1,3,231
2,36,1,4,168
2,36,1,5,320
2,36,1,6,1303
2,37,5,1,0
2,37,5,2,0
2,37,5,3,0
2,37,5,4,0
2,37,5,5,0
2,37,5,6,0
2,38,6,1,2
2,38,6,2,1
2,38,6,3,0
2,38,6,4,0
2,38,6,5,0
2,38,6,6,0
2,39,3,1,121622
2,39,3,2,686051
2,39,3,3,2391
2,39,3,4,1105
2,39,3,5,4752
2,39,3,6,12834
2,40,5,1,11689
2,40,5,2,127
2,40,5,3,232
2,40,5,4,108
2,40,5,5,68
2,40,5,6,747
2,41,4,1,88
2,41,4,2,1
2,41,4,3,0
2,41,4,4,0
2,41,4,5,0
2,41,4,6,4
2,42,3,1,45371
2,42,3,2,6007
2,42,3,3,1253
2,42,3,4,396
2,42,3,5,14303
2,42,3,6,5063
2,43,6,1,0
2,43,6,2,0
2,43,6,3,0
2,43,6,4,0
2,43,6,5,1
2,43,6,6,0
2,44,6,1,3
2,44,6,2,0
2,44,6,3,1
2,44,6,4,0
2,44,6,5,1
2,44,6,6,0
2,45,5,1,1
2,45,5,2,0
2,45,5,3,0
2,45,5,4,0
2,45,5,5,0
2,45,5,6,0
2,46,5,1,13663
2,46,5,2,60
2,46,5,3,372
2,46,5,4,133
2,46,5,5,166
2,46,5,6,961
2,47,6,1,9
2,47,6,2,0
2,47,6,3,0
2,47,6,4,0
2,47,6,5,0
2,47,6,6,0
2,48,2,1,4804
2,48,2,2,56
2,48,2,3,43
2,48,2,4,18
2,48,2,5,29
2,48,2,6,462
2,49,4,1,433
2,49,4,2,4
2,49,4,3,21
2,49,4,4,14
2,49,4,5,6
2,49,4,6,41
2,50,2,1,2362
2,50,2,2,71
2,50,2,3,4
2,50,2,4,1
2,50,2,5,31
2,50,2,6,33
2,51,6,1,4
2,51,6,2,0
2,51,6,3,0
2,51,6,4,0
2,51,6,5,0
2,51,6,6,0
2,52,4,1,1796
2,52,4,2,45
2,52,4,3,90
2,52,4,4,87
2,52,4,5,84
2,52,4,6,144
2,53,6,1,0
2,53,6,2,0
2,53,6,3,0
2,53,6,4,0
2,53,6,5,0
2,53,6,6,0
2,54,2,1,15
2,54,2,2,4
2,54,2,3,0
2,54,2,4,0
2,54,2,5,0
2,54,2,6,1
2,55,3,1,21196
2,55,3,2,4422
2,55,3,3,575
2,55,3,4,145
2,55,3,5,93878
2,55,3,6,15749
2,56,1,1,202492
2,56,1,2,651
2,56,1,3,318
2,56,1,4,209
2,56,1,5,983
2,56,1,6,6471
2,57,6,1,88
2,57,6,2,1
2,57,6,3,0
2,57,6,4,0
2,57,6,5,8
2,57,6,6,4
2,58,2,1,1862
2,58,2,2,8
2,58,2,3,5
2,58,2,4,2
2,58,2,5,6
2,58,2,6,71
2,59,5,1,59
2,59,5,2,0
2,59,5,3,1
2,59,5,4,0
2,59,5,5,0
2,59,5,6,0
2,60,6,1,4
2,60,6,2,0
2,60,6,3,0
2,60,6,4,0
2,60,6,5,0
2,60,6,6,0
2,61,4,1,638
2,61,4,2,20
2,61,4,3,89
2,61,4,4,13
2,61,4,5,13
2,61,4,6,38
2,62,4,1,265
2,62,4,2,3
2,62,4,3,22
2,62,4,4,11
2,62,4,5,4
2,62,4,6,16
2,63,4,1,49225
2,63,4,2,495
2,63,4,3,549
2,63,4,4,314
2,63,4,5,513
2,63,4,6,943
2,64,4,1,224
2,64,4,2,3
2,64,4,3,6
2,64,4,4,2
2,64,4,5,5
2,64,4,6,10
2,65,6,1,11
2,65,6,2,0
2,65,6,3,0
2,65,6,4,0
2,65,6,5,0
2,65,6,6,1
2,66,4,1,41
2,66,4,2,1
2,66,4,3,1
2,66,4,4,0
2,66,4,5,1
2,66,4,6,1
2,67,7,1,4
2,67,7,2,1
2,67,7,3,0
2,67,7,4,0
2,67,7,5,0
2,67,7,6,3
2,68,5,1,1391
2,68,5,2,0
2,68,5,3,16
2,68,5,4,5
2,68,5,5,9
2,68,5,6,700
2,69,4,1,764
2,69,4,2,17
2,69,4,3,65
2,69,4,4,15
2,69,4,5,26
2,69,4,6,50
2,70,4,1,24124
2,70,4,2,651
2,70,4,3,1210
2,70,4,4,913
2,70,4,5,674
2,70,4,6,2493
2,71,6,1,1
2,71,6,2,0
2,71,6,3,0
2,71,6,4,0
2,71,6,5,0
2,71,6,6,0
2,72,6,1,1
2,72,6,2,0
2,72,6,3,0
2,72,6,4,0
2,72,6,5,0
2,72,6,6,0
2,73,5,1,28
2,73,5,2,1
2,73,5,3,0
2,73,5,4,0
2,73,5,5,0
2,73,5,6,8
2,74,6,1,15
2,74,6,2,0
2,74,6,3,0
2,74,6,4,0
2,74,6,5,0
2,74,6,6,2
2,75,2,1,37
2,75,2,2,1
2,75,2,3,1
2,75,2,4,1
2,75,2,5,2
2,75,2,6,0
2,76,4,1,734
2,76,4,2,9
2,76,4,3,29
2,76,4,4,15
2,76,4,5,12
2,76,4,6,84
2,77,4,1,0
2,77,4,2,0
2,77,4,3,0
2,77,4,4,0
2,77,4,5,0
2,77,4,6,0
2,78,2,1,2375
2,78,2,2,9
2,78,2,3,11
2,78,2,4,7
2,78,2,5,34
2,78,2,6,53
2,79,6,1,1
2,79,6,2,0
2,79,6,3,0
2,79,6,4,0
2,79,6,5,0
2,79,6,6,0
2,80,6,1,0
2,80,6,2,0
2,80,6,3,0
2,80,6,4,0
2,80,6,5,0
2,80,6,6,0
2,81,6,1,5
2,81,6,2,0
2,81,6,3,0
2,81,6,4,0
2,81,6,5,0
2,81,6,6,0
2,82,3,1,33
2,82,3,2,2
2,82,3,3,0
2,82,3,4,0
2,82,3,5,2
2,82,3,6,1
2,83,2,1,76
2,83,2,2,29
2,83,2,3,0
2,83,2,4,0
2,83,2,5,4
2,83,2,6,1
2,84,2,1,1108
2,84,2,2,37
2,84,2,3,1
2,84,2,4,2
2,84,2,5,11
2,84,2,6,33
2,85,5,1,1809
2,85,5,2,5
2,85,5,3,28
2,85,5,4,76
2,85,5,5,5
2,85,5,6,103
2,86,4,1,685
2,86,4,2,14
2,86,4,3,33
2,86,4,4,20
2,86,4,5,12
2,86,4,6,53
2,87,5,1,2114
2,87,5,2,24
2,87,5,3,18
2,87,5,4,5
2,87,5,5,17
2,87,5,6,399
2,88,5,1,485
2,88,5,2,2
2,88,5,3,2
2,88,5,4,4
2,88,5,5,2
2,88,5,6,247
2,89,5,1,2
2,89,5,2,0
2,89,5,3,0
2,89,5,4,0
2,89,5,5,0
2,89,5,6,0
2,90,5,1,103
2,90,5,2,2
2,90,5,3,4
2,90,5,4,2
2,90,5,5,1
2,90,5,6,0
2,91,4,1,1227
2,91,4,2,25
2,91,4,3,105
2,91,4,4,92
2,91,4,5,84
2,91,4,6,142
2,92,7,1,2
2,92,7,2,0
2,92,7,3,0
2,92,7,4,0
2,92,7,5,0
2,92,7,6,0
2,93,4,1,134
2,93,4,2,4
2,93,4,3,2
2,93,4,4,2
2,93,4,5,5
2,93,4,6,8
2,94,5,1,4065
2,94,5,2,31
2,94,5,3,221
2,94,5,4,89
2,94,5,5,71
2,94,5,6,142
2,95,4,1,18296
2,95,4,2,169
2,95,4,3,309
2,95,4,4,189
2,95,4,5,247
2,95,4,6,786
2,96,2,1,296
2,96,2,2,0
2,96,2,3,0
2,96,2,4,3
2,96,2,5,1
2,96,2,6,2
2,97,5,1,14912
2,97,5,2,48
2,97,5,3,403
2,97,5,4,190
2,97,5,5,160
2,97,5,6,1551
2,98,5,1,32
2,98,5,2,1
2,98,5,3,0
2,98,5,4,0
2,98,5,5,0
2,98,5,6,1
2,99,5,1,12
2,99,5,2,0
2,99,5,3,0
2,99,5,4,0
2,99,5,5,0
2,99,5,6,0
2,100,5,1,58
2,100,5,2,1
2,100,5,3,1
2,100,5,4,0
2,100,5,5,1
2,100,5,6,4
2,101,6,1,37
2,101,6,2,0
2,101,6,3,0
2,101,6,4,0
2,101,6,5,0
2,101,6,6,0
2,102,5,1,9
2,102,5,2,0
2,102,5,3,0
2,102,5,4,0
2,102,5,5,0
2,102,5,6,0
2,103,7,1,0
2,103,7,2,0
2,103,7,3,0
2,103,7,4,0
2,103,7,5,0
2,103,7,6,0
2,104,5,1,27
2,104,5,2,0
2,104,5,3,1
2,104,5,4,0
2,104,5,5,0
2,104,5,6,3
2,105,5,1,2
2,105,5,2,0
2,105,5,3,0
2,105,5,4,0
2,105,5,5,0
2,105,5,6,0
2,106,6,1,0
2,106,6,2,0
2,106,6,3,0
2,106,6,4,0
2,106,6,5,0
2,106,6,6,0
2,107,4,1,248
2,107,4,2,15
2,107,4,3,7
2,107,4,4,7
2,107,4,5,12
2,107,4,6,14
2,108,5,1,38
2,108,5,2,1
2,108,5,3,0
2,108,5,4,0
2,108,5,5,0
2,108,5,6,0
2,109,6,1,1
2,109,6,2,0
2,109,6,3,0
2,109,6,4,0
2,109,6,5,0
2,109,6,6,0
2,110,6,1,1
2,110,6,2,0
2,110,6,3,0
2,110,6,4,0
2,110,6,5,0
2,110,6,6,0
2,111,4,1,23
2,111,4,2,0
2,111,4,3,1
2,111,4,4,0
2,111,4,5,1
2,111,4,6,0
2,112,4,1,508
2,112,4,2,6
2,112,4,3,28
2,112,4,4,23
2,112,4,5,11
2,112,4,6,41
2,113,4,1,151
2,113,4,2,2
2,113,4,3,3
2,113,4,4,4
2,113,4,5,2
2,113,4,6,15
2,114,6,1,3
2,114,6,2,0
2,114,6,3,0
2,114,6,4,0
2,114,6,5,0
2,114,6,6,0
2,115,5,1,520
2,115,5,2,30
2,115,5,3,15
2,115,5,4,5
2,115,5,5,0
2,115,5,6,34
2,116,6,1,2
2,116,6,2,0
2,116,6,3,0
2,116,6,4,0
2,116,6,5,0
2,116,6,6,0
2,117,5,1,1
2,117,5,2,0
2,117,5,3,0
2,117,5,4,0
2,117,5,5,0
2,117,5,6,0
2,118,6,1,3
2,118,6,2,0
2,118,6,3,0
2,118,6,4,0
2,118,6,5,0
2,118,6,6,0
2,119,4,1,82
2,119,4,2,0
2,119,4,3,1
2,119,4,4,2
2,119,4,5,0
2,119,4,6,13
2,120,6,1,104
2,120,6,2,1
2,120,6,3,1
2,120,6,4,1
2,120,6,5,1
2,120,6,6,4
2,121,6,1,17
2,121,6,2,0
2,121,6,3,0
2,121,6,4,0
2,121,6,5,0
2,121,6,6,3
2,122,6,1,0
2,122,6,2,0
2,122,6,3,0
2,122,6,4,0
2,122,6,5,0
2,122,6,6,0
2,123,1,1,28775
2,123,1,2,237
2,123,1,3,269
2,123,1,4,121
2,123,1,5,176
2,123,1,6,1142
2,124,4,1,14
2,124,4,2,0
2,124,4,3,0
2,124,4,4,0
2,124,4,5,0
2,124,4,6,1
2,125,5,1,37
2,125,5,2,0
2,125,5,3,0
2,125,5,4,0
2,125,5,5,0
2,125,5,6,0
2,126,6,1,10
2,126,6,2,0
2,126,6,3,0
2,126,6,4,0
2,126,6,5,0
2,126,6,6,3
2,127,5,1,31
2,127,5,2,0
2,127,5,3,0
2,127,5,4,0
2,127,5,5,0
2,127,5,6,32
2,128,6,1,1
2,128,6,2,0
2,128,6,3,0
2,128,6,4,0
2,128,6,5,0
2,128,6,6,0
2,129,7,1,0
2,129,7,2,0
2,129,7,3,0
2,129,7,4,0
2,129,7,5,0
2,129,7,6,0
2,130,5,1,23
2,130,5,2,1
2,130,5,3,0
2,130,5,4,0
2,130,5,5,0
2,130,5,6,1
2,131,2,1,388
2,131,2,2,9
2,131,2,3,2
2,131,2,4,0
2,131,2,5,2
2,131,2,6,10
2,132,6,1,2
2,132,6,2,0
2,132,6,3,0
2,132,6,4,0
2,132,6,5,0
2,132,6,6,0
2,133,6,1,18
2,133,6,2,0
2,133,6,3,0
2,133,6,4,0
2,133,6,5,0
2,133,6,6,0
2,134,4,1,1436
2,134,4,2,48
2,134,4,3,109
2,134,4,4,32
2,134,4,5,26
2,134,4,6,103
2,135,7,1,818
2,135,7,2,15
2,135,7,3,51
2,135,7,4,34
2,135,7,5,38
2,135,7,6,93
2,136,5,1,14
2,136,5,2,0
2,136,5,3,0
2,136,5,4,0
2,136,5,5,0
2,136,5,6,0
2,137,4,1,8312
2,137,4,2,183
2,137,4,3,315
2,137,4,4,197
2,137,4,5,214
2,137,4,6,329
2,138,5,1,58
2,138,5,2,93
2,138,5,3,1
2,138,5,4,0
2,138,5,5,2
2,138,5,6,0
2,139,5,1,11
2,139,5,2,0
2,139,5,3,0
2,139,5,4,0
2,139,5,5,1
2,139,5,6,0
2,140,2,1,7422
2,140,2,2,25
2,140,2,3,11
2,140,2,4,3
2,140,2,5,14
2,140,2,6,229
2,141,7,1,21
2,141,7,2,0
2,141,7,3,0
2,141,7,4,0
2,141,7,5,0
2,141,7,6,0
2,142,3,1,3197
2,142,3,2,309
2,142,3,3,194
2,142,3,4,93
2,142,3,5,14
2,142,3,6,42
2,143,4,1,2895
2,143,4,2,68
2,143,4,3,608
2,143,4,4,400
2,143,4,5,76
2,143,4,6,220
2,144,4,1,2088
2,144,4,2,33
2,144,4,3,89
2,144,4,4,57
2,144,4,5,37
2,144,4,6,122
2,145,2,1,320
2,145,2,2,2
2,145,2,3,2
2,145,2,4,0
2,145,2,5,1
2,145,2,6,2
2,146,4,1,13736
2,146,4,2,201
2,146,4,3,736
2,146,4,4,585
2,146,4,5,426
2,146,4,6,2427
2,147,6,1,0
2,147,6,2,0
2,147,6,3,0
2,147,6,4,0
2,147,6,5,0
2,147,6,6,0
2,148,4,1,1271
2,148,4,2,41
2,148,4,3,92
2,148,4,4,42
2,148,4,5,52
2,148,4,6,108
2,149,2,1,2680
2,149,2,2,123
2,149,2,3,18
2,149,2,4,3
2,149,2,5,212
2,149,2,6,83
2,150,4,1,2
2,150,4,2,0
2,150,4,3,0
2,150,4,4,0
2,150,4,5,1
2,150,4,6,0
2,151,11,1,492
2,151,11,2,3
2,151,11,3,22
2,151,11,4,52
2,151,11,5,7
2,151,11,6,51
2,152,4,1,0
2,152,4,2,0
2,152,4,3,0
2,152,4,4,0
2,152,4,5,0
2,152,4,6,0
2,153,4,1,1021
2,153,4,2,7
2,153,4,3,14
2,153,4,4,9
2,153,4,5,30
2,153,4,6,104
2,154,4,1,3394
2,154,4,2,78
2,154,4,3,148
2,154,4,4,49
2,154,4,5,68
2,154,4,6,224
2,155,6,1,4
2,155,6,2,0
2,155,6,3,0
2,155,6,4,0
2,155,6,5,0
2,155,6,6,0
2,156,2,1,7
2,156,2,2,0
2,156,2,3,0
2,156,2,4,0
2,156,2,5,0
2,156,2,6,0
2,157,7,1,20
2,157,7,2,0
2,157,7,3,0
2,157,7,4,1
2,157,7,5,0
2,157,7,6,0
2,158,7,1,0
2,158,7,2,0
2,158,7,3,0
2,158,7,4,0
2,158,7,5,0
2,158,7,6,0
2,159,4,1,2
2,159,4,2,0
2,159,4,3,0
2,159,4,4,0
2,159,4,5,1
2,159,4,6,0
2,160,2,1,5
2,160,2,2,0
2,160,2,3,0
2,160,2,4,0
2,160,2,5,0
2,160,2,6,0
2,161,2,1,14
2,161,2,2,0
2,161,2,3,0
2,161,2,4,0
2,161,2,5,0
2,161,2,6,0
2,162,6,1,10
2,162,6,2,0
2,162,6,3,0
2,162,6,4,0
2,162,6,5,0
2,162,6,6,7
2,163,6,1,0
2,163,6,2,0
2,163,6,3,0
2,163,6,4,0
2,163,6,5,0
2,163,6,6,0
2,164,6,1,3
2,164,6,2,0
2,164,6,3,0
2,164,6,4,0
2,164,6,5,1
2,164,6,6,0
2,165,5,1,0
2,165,5,2,0
2,165,5,3,0
2,165,5,4,0
2,165,5,5,0
2,165,5,6,0
2,166,5,1,325
2,166,5,2,5
2,166,5,3,13
2,166,5,4,13
2,166,5,5,2
2,166,5,6,39
2,167,5,1,17
2,167,5,2,1
2,167,5,3,0
2,167,5,4,1
2,167,5,5,0
2,167,5,6,0
2,168,6,1,1
2,168,6,2,0
2,168,6,3,0
2,168,6,4,0
2,168,6,5,0
2,168,6,6,1
2,169,5,1,32
2,169,5,2,0
2,169,5,3,0
2,169,5,4,1
2,169,5,5,1
2,169,5,6,19
2,170,6,1,2
2,170,6,2,0
2,170,6,3,0
2,170,6,4,0
2,170,6,5,0
2,170,6,6,4
2,171,6,1,470
2,171,6,2,15
2,171,6,3,15
2,171,6,4,7
2,171,6,5,5
2,171,6,6,50
2,172,6,1,3
2,172,6,2,0
2,172,6,3,0
2,172,6,4,0
2,172,6,5,0
2,172,6,6,0
2,173,4,1,3223
2,173,4,2,117
2,173,4,3,242
2,173,4,4,111
2,173,4,5,65
2,173,4,6,186
2,174,4,1,6998
2,174,4,2,200
2,174,4,3,281
2,174,4,4,200
2,174,4,5,206
2,174,4,6,632
2,175,3,1,42
2,175,3,2,0
2,175,3,3,0
2,175,3,4,0
2,175,3,5,0
2,175,3,6,0
2,176,6,1,0
2,176,6,2,0
2,176,6,3,0
2,176,6,4,0
2,176,6,5,0
2,176,6,6,0
2,177,5,1,351
2,177,5,2,0
2,177,5,3,3
2,177,5,4,0
2,177,5,5,3
2,177,5,6,30
2,178,5,1,2420
2,178,5,2,22
2,178,5,3,61
2,178,5,4,44
2,178,5,5,19
2,178,5,6,130
2,179,6,1,9
2,179,6,2,0
2,179,6,3,1
2,179,6,4,0
2,179,6,5,0
2,179,6,6,3
2,180,5,1,2
2,180,5,2,0
2,180,5,3,0
2,180,5,4,0
2,180,5,5,0
2,180,5,6,0
2,181,6,1,1
2,181,6,2,0
2,181,6,3,0
2,181,6,4,0
2,181,6,5,0
2,181,6,6,1
2,182,7,1,5
2,182,7,2,0
2,182,7,3,0
2,182,7,4,0
2,182,7,5,0
2,182,7,6,0
2,183,2,1,124
2,183,2,2,0
2,183,2,3,3
2,183,2,4,0
2,183,2,5,1
2,183,2,6,1
2,184,6,1,16
2,184,6,2,0
2,184,6,3,1
2,184,6,4,0
2,184,6,5,0
2,184,6,6,0
2,185,5,1,0
2,185,5,2,0
2,185,5,3,0
2,185,5,4,0
2,185,5,5,0
2,185,5,6,0
2,186,5,1,1135
2,186,5,2,52
2,186,5,3,134
2,186,5,4,31
2,186,5,5,27
2,186,5,6,194
2,187,7,1,0
2,187,7,2,0
2,187,7,3,0
2,187,7,4,0
2,187,7,5,0
2,187,7,6,0
2,188,4,1,1104
2,188,4,2,24
2,188,4,3,22
2,188,4,4,7
2,188,4,5,23
2,188,4,6,191
2,189,6,1,5
2,189,6,2,0
2,189,6,3,0
2,189,6,4,0
2,189,6,5,2
2,189,6,6,0
2,190,3,1,4854
2,190,3,2,118
2,190,3,3,89
2,190,3,4,33
2,190,3,5,65
2,190,3,6,65
2,191,5,1,30
2,191,5,2,0
2,191,5,3,0
2,191,5,4,0
2,191,5,5,0
2,191,5,6,0
2,192,7,1,6
2,192,7,2,0
2,192,7,3,0
2,192,7,4,0
2,192,7,5,0
2,192,7,6,0
2,193,4,1,4
2,193,4,2,0
2,193,4,3,0
2,193,4,4,0
2,193,4,5,0
2,193,4,6,0
2,194,3,1,7738
2,194,3,2,3151
2,194,3,3,76
2,194,3,4,37
2,194,3,5,10629
2,194,3,6,390
2,195,5,1,217
2,195,5,2,0
2,195,5,3,0
2,195,5,4,2
2,195,5,5,1
2,195,5,6,12
2,196,5,1,2
2,196,5,2,1
2,196,5,3,0
2,196,5,4,0
2,196,5,5,5
2,196,5,6,0
2,197,6,1,15
2,197,6,2,0
2,197,6,3,0
2,197,6,4,0
2,197,6,5,0
2,197,6,6,0
2,198,6,1,11
2,198,6,2,0
2,198,6,3,0
2,198,6,4,0
2,198,6,5,0
2,198,6,6,0
3,1,5,1,4
3,1,5,2,15
3,1,5,3,0
3,1,5,4,0
3,1,5,5,0
3,1,5,6,1
3,2,4,1,28
3,2,4,2,0
3,2,4,3,1
3,2,4,4,0
3,2,4,5,0
3,2,4,6,0
3,3,4,1,26638
3,3,4,2,559
3,3,4,3,1257
3,3,4,4,1589
3,3,4,5,696
3,3,4,6,3289
3,4,4,1,43
3,4,4,2,0
3,4,4,3,0
3,4,4,4,0
3,4,4,5,0
3,4,4,6,0
3,5,6,1,12
3,5,6,2,0
3,5,6,3,0
3,5,6,4,0
3,5,6,5,0
3,5,6,6,0
3,6,2,1,11
3,6,2,2,0
3,6,2,3,0
3,6,2,4,0
3,6,2,5,0
3,6,2,6,1
3,7,5,1,87
3,7,5,2,0
3,7,5,3,2
3,7,5,4,0
3,7,5,5,3
3,7,5,6,0
3,8,6,1,14
3,8,6,2,0
3,8,6,3,0
3,8,6,4,0
3,8,6,5,1
3,8,6,6,0
3,9,3,1,46658
3,9,3,2,3846
3,9,3,3,1829
3,9,3,4,972
3,9,3,5,759
3,9,3,6,1540
3,10,5,1,54
3,10,5,2,3
3,10,5,3,0
3,10,5,4,0
3,10,5,5,0
3,10,5,6,1
3,11,2,1,66
3,11,2,2,0
3,11,2,3,0
3,11,2,4,0
3,11,2,5,0
3,11,2,6,1
3,12,7,1,8434
3,12,7,2,53
3,12,7,3,203
3,12,7,4,287
3,12,7,5,121
3,12,7,6,1876
3,13,4,1,2084
3,13,4,2,41
3,13,4,3,96
3,13,4,4,122
3,13,4,5,59
3,13,4,6,248
3,14,5,1,35
3,14,5,2,0
3,14,5,3,2
3,14,5,4,0
3,14,5,5,0
3,14,5,6,1
3,15,2,1,71
3,15,2,2,0
3,15,2,3,0
3,15,2,4,0
3,15,2,5,2
3,15,2,6,4
3,16,5,1,13
3,16,5,2,0
3,16,5,3,0
3,16,5,4,0
3,16,5,5,0
3,16,5,6,0
3,17,5,1,38
3,17,5,2,0
3,17,5,3,1
3,17,5,4,0
3,17,5,5,0
3,17,5,6,2
3,18,2,1,73
3,18,2,2,1
3,18,2,3,0
3,18,2,4,0
3,18,2,5,0
3,18,2,6,8
3,19,4,1,3213
3,19,4,2,77
3,19,4,3,114
3,19,4,4,180
3,19,4,5,93
3,19,4,6,198
3,20,2,1,222
3,20,2,2,0
3,20,2,3,3
3,20,2,4,1
3,20,2,5,1
3,20,2,6,2
3,21,4,1,138
3,21,4,2,4
3,21,4,3,6
3,21,4,4,1
3,21,4,5,2
3,21,4,6,8
3,22,6,1,4
3,22,6,2,0
3,22,6,3,0
3,22,6,4,0
3,22,6,5,0
3,22,6,6,0
3,23,2,1,8
3,23,2,2,0
3,23,2,3,0
3,23,2,4,0
3,23,2,5,0
3,23,2,6,0
3,24,5,1,1
3,24,5,2,0
3,24,5,3,0
3,24,5,4,0
3,24,5,5,0
3,24,5,6,0
3,25,3,1,8837
3,25,3,2,13217
3,25,3,3,37384
3,25,3,4,4290
3,25,3,5,252
3,25,3,6,3030
3,26,4,1,30
3,26,4,2,2
3,26,4,3,4
3,26,4,4,2
3,26,4,5,0
3,26,4,6,0
3,27,6,1,3
3,27,6,2,0
3,27,6,3,0
3,27,6,4,0
3,27,6,5,0
3,27,6,6,0
3,28,3,1,41601
3,28,3,2,1909
3,28,3,3,565
3,28,3,4,516
3,28,3,5,114
3,28,3,6,5480
3,29,5,1,2
3,29,5,2,0
3,29,5,3,0
3,29,5,4,0
3,29,5,5,0
3,29,5,6,0
3,30,4,1,746
3,30,4,2,4
3,30,4,3,20
3,30,4,4,13
3,30,4,5,18
3,30,4,6,122
3,31,6,1,2
3,31,6,2,0
3,31,6,3,0
3,31,6,4,0
3,31,6,5,0
3,31,6,6,0
3,32,6,1,1
3,32,6,2,0
3,32,6,3,0
3,32,6,4,0
3,32,6,5,1
3,32,6,6,0
3,33,6,1,5
3,33,6,2,0
3,33,6,3,0
3,33,6,4,0
3,33,6,5,0
3,33,6,6,4
3,34,5,1,2
3,34,5,2,0
3,34,5,3,0
3,34,5,4,0
3,34,5,5,0
3,34,5,6,0
3,35,6,1,16
3,35,6,2,1
3,35,6,3,0
3,35,6,4,0
3,35,6,5,1
3,35,6,6,0
3,36,1,1,31346
3,36,1,2,170
3,36,1,3,270
3,36,1,4,289
3,36,1,5,290
3,36,1,6,4302
3,37,5,1,0
3,37,5,2,0
3,37,5,3,0
3,37,5,4,0
3,37,5,5,0
3,37,5,6,0
3,38,6,1,4
3,38,6,2,0
3,38,6,3,0
3,38,6,4,0
3,38,6,5,0
3,38,6,6,0
3,39,3,1,85781
3,39,3,2,405629
3,39,3,3,699
3,39,3,4,430
3,39,3,5,2427
3,39,3,6,8712
3,40,5,1,14794
3,40,5,2,145
3,40,5,3,151
3,40,5,4,108
3,40,5,5,75
3,40,5,6,1028
3,41,4,1,97
3,41,4,2,2
3,41,4,3,4
3,41,4,4,2
3,41,4,5,0
3,41,4,6,12
3,42,3,1,53354
3,42,3,2,5314
3,42,3,3,966
3,42,3,4,350
3,42,3,5,10467
3,42,3,6,5192
3,43,6,1,0
3,43,6,2,0
3,43,6,3,0
3,43,6,4,0
3,43,6,5,0
3,43,6,6,0
3,44,6,1,3
3,44,6,2,0
3,44,6,3,0
3,44,6,4,0
3,44,6,5,1
3,44,6,6,0
3,45,5,1,3
3,45,5,2,0
3,45,5,3,0
3,45,5,4,0
3,45,5,5,0
3,45,5,6,0
3,46,5,1,8642
3,46,5,2,40
3,46,5,3,140
3,46,5,4,118
3,46,5,5,92
3,46,5,6,407
3,47,6,1,6
3,47,6,2,0
3,47,6,3,0
3,47,6,4,0
3,47,6,5,0
3,47,6,6,0
3,48,2,1,6864
3,48,2,2,25
3,48,2,3,61
3,48,2,4,26
3,48,2,5,26
3,48,2,6,275
3,49,4,1,427
3,49,4,2,2
3,49,4,3,16
3,49,4,4,9
3,49,4,5,4
3,49,4,6,53
3,50,2,1,2183
3,50,2,2,45
3,50,2,3,3
3,50,2,4,0
3,50,2,5,17
3,50,2,6,21
3,51,6,1,2
3,51,6,2,0
3,51,6,3,0
3,51,6,4,0
3,51,6,5,0
3,51,6,6,0
3,52,4,1,2891
3,52,4,2,31
3,52,4,3,189
3,52,4,4,276
3,52,4,5,392
3,52,4,6,325
3,53,6,1,0
3,53,6,2,0
3,53,6,3,0
3,53,6,4,0
3,53,6,5,0
3,53,6,6,0
3,54,2,1,35
3,54,2,2,0
3,54,2,3,0
3,54,2,4,0
3,54,2,5,0
3,54,2,6,7
3,55,3,1,22199
3,55,3,2,4109
3,55,3,3,648
3,55,3,4,241
3,55,3,5,99479
3,55,3,6,15723
3,56,1,1,254226
3,56,1,2,590
3,56,1,3,402
3,56,1,4,353
3,56,1,5,935
3,56,1,6,14589
3,57,6,1,104
3,57,6,2,0
3,57,6,3,2
3,57,6,4,0
3,57,6,5,9
3,57,6,6,12
3,58,2,1,2073
3,58,2,2,9
3,58,2,3,4
3,58,2,4,3
3,58,2,5,6
3,58,2,6,117
3,59,5,1,106
3,59,5,2,0
3,59,5,3,0
3,59,5,4,0
3,59,5,5,0
3,59,5,6,4
3,60,6,1,4
3,60,6,2,1
3,60,6,3,0
3,60,6,4,0
3,60,6,5,0
3,60,6,6,0
3,61,4,1,766
3,61,4,2,7
3,61,4,3,47
3,61,4,4,44
3,61,4,5,7
3,61,4,6,26
